"NTEE","BroadCategory","MajorGroup","two.digit","type.org","two.digit.s","tens","ones","hosp","univ"
"A01",1,"A","01","S","01","0","1",FALSE,FALSE
"A0161",1,"A","01","S","61","6","1",FALSE,FALSE
"A02",1,"A","02","S","02","0","2",FALSE,FALSE
"A0226",1,"A","02","S","26","2","6",FALSE,FALSE
"A0254",1,"A","02","S","54","5","4",FALSE,FALSE
"A0261",1,"A","02","S","61","6","1",FALSE,FALSE
"A0282",1,"A","02","S","82","8","2",FALSE,FALSE
"A0290",1,"A","02","S","90","9","0",FALSE,FALSE
"A03",1,"A","03","S","03","0","3",FALSE,FALSE
"A0320",1,"A","03","S","20","2","0",FALSE,FALSE
"A0325",1,"A","03","S","25","2","5",FALSE,FALSE
"A0330",1,"A","03","S","30","3","0",FALSE,FALSE
"A0333",1,"A","03","S","33","3","3",FALSE,FALSE
"A0340",1,"A","03","S","40","4","0",FALSE,FALSE
"A0350",1,"A","03","S","50","5","0",FALSE,FALSE
"A0360",1,"A","03","S","60","6","0",FALSE,FALSE
"A0361",1,"A","03","S","61","6","1",FALSE,FALSE
"A0365",1,"A","03","S","65","6","5",FALSE,FALSE
"A0368",1,"A","03","S","68","6","8",FALSE,FALSE
"A0369",1,"A","03","S","69","6","9",FALSE,FALSE
"A0370",1,"A","03","S","70","7","0",FALSE,FALSE
"A0380",1,"A","03","S","80","8","0",FALSE,FALSE
"A05",1,"A","05","S","05","0","5",FALSE,FALSE
"A0534",1,"A","05","S","34","3","4",FALSE,FALSE
"A0561",1,"A","05","S","61","6","1",FALSE,FALSE
"A11",1,"A","11","S","11","0","1",FALSE,FALSE
"A1120",1,"A","11","S","20","2","0",FALSE,FALSE
"A1132",1,"A","11","S","32","3","2",FALSE,FALSE
"A1140",1,"A","11","S","40","4","0",FALSE,FALSE
"A1150",1,"A","11","S","50","5","0",FALSE,FALSE
"A1151",1,"A","11","S","51","5","1",FALSE,FALSE
"A1152",1,"A","11","S","52","5","2",FALSE,FALSE
"A1154",1,"A","11","S","54","5","4",FALSE,FALSE
"A1160",1,"A","11","S","60","6","0",FALSE,FALSE
"A1161",1,"A","11","S","61","6","1",FALSE,FALSE
"A1162",1,"A","11","S","62","6","2",FALSE,FALSE
"A1165",1,"A","11","S","65","6","5",FALSE,FALSE
"A1169",1,"A","11","S","69","6","9",FALSE,FALSE
"A1170",1,"A","11","S","70","7","0",FALSE,FALSE
"A1180",1,"A","11","S","80","8","0",FALSE,FALSE
"A12",1,"A","12","S","12","0","2",FALSE,FALSE
"A1226",1,"A","12","S","26","2","6",FALSE,FALSE
"A1230",1,"A","12","S","30","3","0",FALSE,FALSE
"A1232",1,"A","12","S","32","3","2",FALSE,FALSE
"A1260",1,"A","12","S","60","6","0",FALSE,FALSE
"A1261",1,"A","12","S","61","6","1",FALSE,FALSE
"A1265",1,"A","12","S","65","6","5",FALSE,FALSE
"A19",1,"A","19","S","19","0","9",FALSE,FALSE
"A1920",1,"A","19","S","20","2","0",FALSE,FALSE
"A1961",1,"A","19","S","61","6","1",FALSE,FALSE
"A1969",1,"A","19","S","69","6","9",FALSE,FALSE
"A20",1,"A","20","R","20","2","0",FALSE,FALSE
"A23",1,"A","23","R","23","2","3",FALSE,FALSE
"A24",1,"A","24","R","24","2","4",FALSE,FALSE
"A25",1,"A","25","R","25","2","5",FALSE,FALSE
"A26",1,"A","26","R","26","2","6",FALSE,FALSE
"A27",1,"A","27","R","27","2","7",FALSE,FALSE
"A30",1,"A","30","R","30","3","0",FALSE,FALSE
"A31",1,"A","31","R","31","3","1",FALSE,FALSE
"A32",1,"A","32","R","32","3","2",FALSE,FALSE
"A33",1,"A","33","R","33","3","3",FALSE,FALSE
"A34",1,"A","34","R","34","3","4",FALSE,FALSE
"A40",1,"A","40","R","40","4","0",FALSE,FALSE
"A50",1,"A","50","R","50","5","0",FALSE,FALSE
"A51",1,"A","51","R","51","5","1",FALSE,FALSE
"A52",1,"A","52","R","52","5","2",FALSE,FALSE
"A53",1,"A","53","R","53","5","3",FALSE,FALSE
"A54",1,"A","54","R","54","5","4",FALSE,FALSE
"A56",1,"A","56","R","56","5","6",FALSE,FALSE
"A57",1,"A","57","R","57","5","7",FALSE,FALSE
"A60",1,"A","60","R","60","6","0",FALSE,FALSE
"A61",1,"A","61","R","61","6","1",FALSE,FALSE
"A62",1,"A","62","R","62","6","2",FALSE,FALSE
"A63",1,"A","63","R","63","6","3",FALSE,FALSE
"A65",1,"A","65","R","65","6","5",FALSE,FALSE
"A68",1,"A","68","R","68","6","8",FALSE,FALSE
"A69",1,"A","69","R","69","6","9",FALSE,FALSE
"A6A",1,"A","6A","R","6A","6","A",FALSE,FALSE
"A6B",1,"A","6B","R","6B","6","B",FALSE,FALSE
"A6C",1,"A","6C","R","6C","6","C",FALSE,FALSE
"A6E",1,"A","6E","R","6E","6","E",FALSE,FALSE
"A70",1,"A","70","R","70","7","0",FALSE,FALSE
"A80",1,"A","80","R","80","8","0",FALSE,FALSE
"A82",1,"A","82","R","82","8","2",FALSE,FALSE
"A84",1,"A","84","R","84","8","4",FALSE,FALSE
"A90",1,"A","90","R","90","9","0",FALSE,FALSE
"A99",1,"A","99","R","99","9","9",FALSE,FALSE
"B01",2,"B","01","S","01","0","1",FALSE,FALSE
"B0120",2,"B","01","S","20","2","0",FALSE,FALSE
"B0121",2,"B","01","S","21","2","1",FALSE,FALSE
"B0129",2,"B","01","S","29","2","9",FALSE,FALSE
"B0130",2,"B","01","S","30","3","0",FALSE,FALSE
"B0140",11,"B","01","S","40","4","0",FALSE,TRUE
"B0143",11,"B","01","S","43","4","3",FALSE,TRUE
"B0182",2,"B","01","S","82","8","2",FALSE,FALSE
"B02",2,"B","02","S","02","0","2",FALSE,FALSE
"B0220",2,"B","02","S","20","2","0",FALSE,FALSE
"B0240",11,"B","02","S","40","4","0",FALSE,TRUE
"B0241",11,"B","02","S","41","4","1",FALSE,TRUE
"B0250",11,"B","02","S","50","5","0",FALSE,TRUE
"B0270",2,"B","02","S","70","7","0",FALSE,FALSE
"B0280",2,"B","02","S","80","8","0",FALSE,FALSE
"B0282",2,"B","02","S","82","8","2",FALSE,FALSE
"B03",2,"B","03","S","03","0","3",FALSE,FALSE
"B0320",2,"B","03","S","20","2","0",FALSE,FALSE
"B0325",2,"B","03","S","25","2","5",FALSE,FALSE
"B0330",2,"B","03","S","30","3","0",FALSE,FALSE
"B0340",11,"B","03","S","40","4","0",FALSE,TRUE
"B0342",11,"B","03","S","42","4","2",FALSE,TRUE
"B0343",11,"B","03","S","43","4","3",FALSE,TRUE
"B0350",11,"B","03","S","50","5","0",FALSE,TRUE
"B0370",2,"B","03","S","70","7","0",FALSE,FALSE
"B0380",2,"B","03","S","80","8","0",FALSE,FALSE
"B0382",2,"B","03","S","82","8","2",FALSE,FALSE
"B0390",2,"B","03","S","90","9","0",FALSE,FALSE
"B0394",2,"B","03","S","94","9","4",FALSE,FALSE
"B05",2,"B","05","S","05","0","5",FALSE,FALSE
"B0530",2,"B","05","S","30","3","0",FALSE,FALSE
"B0540",11,"B","05","S","40","4","0",FALSE,TRUE
"B0582",2,"B","05","S","82","8","2",FALSE,FALSE
"B11",2,"B","11","S","11","0","1",FALSE,FALSE
"B1120",2,"B","11","S","20","2","0",FALSE,FALSE
"B1125",2,"B","11","S","25","2","5",FALSE,FALSE
"B1129",2,"B","11","S","29","2","9",FALSE,FALSE
"B1130",2,"B","11","S","30","3","0",FALSE,FALSE
"B1140",11,"B","11","S","40","4","0",FALSE,TRUE
"B1141",11,"B","11","S","41","4","1",FALSE,TRUE
"B1142",11,"B","11","S","42","4","2",FALSE,TRUE
"B1143",11,"B","11","S","43","4","3",FALSE,TRUE
"B1150",11,"B","11","S","50","5","0",FALSE,TRUE
"B1170",2,"B","11","S","70","7","0",FALSE,FALSE
"B1180",2,"B","11","S","80","8","0",FALSE,FALSE
"B1183",2,"B","11","S","83","8","3",FALSE,FALSE
"B1184",2,"B","11","S","84","8","4",FALSE,FALSE
"B1190",2,"B","11","S","90","9","0",FALSE,FALSE
"B1194",2,"B","11","S","94","9","4",FALSE,FALSE
"B12",2,"B","12","S","12","0","2",FALSE,FALSE
"B1220",2,"B","12","S","20","2","0",FALSE,FALSE
"B1240",11,"B","12","S","40","4","0",FALSE,TRUE
"B1243",11,"B","12","S","43","4","3",FALSE,TRUE
"B1250",11,"B","12","S","50","5","0",FALSE,TRUE
"B1280",2,"B","12","S","80","8","0",FALSE,FALSE
"B1282",2,"B","12","S","82","8","2",FALSE,FALSE
"B1290",2,"B","12","S","90","9","0",FALSE,FALSE
"B19",2,"B","19","S","19","0","9",FALSE,FALSE
"B1920",2,"B","19","S","20","2","0",FALSE,FALSE
"B1921",2,"B","19","S","21","2","1",FALSE,FALSE
"B1925",2,"B","19","S","25","2","5",FALSE,FALSE
"B1930",2,"B","19","S","30","3","0",FALSE,FALSE
"B1940",11,"B","19","S","40","4","0",FALSE,TRUE
"B1943",11,"B","19","S","43","4","3",FALSE,TRUE
"B1950",11,"B","19","S","50","5","0",FALSE,TRUE
"B1960",2,"B","19","S","60","6","0",FALSE,FALSE
"B1982",2,"B","19","S","82","8","2",FALSE,FALSE
"B20",2,"B","20","R","20","2","0",FALSE,FALSE
"B21",2,"B","21","R","21","2","1",FALSE,FALSE
"B24",2,"B","24","R","24","2","4",FALSE,FALSE
"B25",2,"B","25","R","25","2","5",FALSE,FALSE
"B28",2,"B","28","R","28","2","8",FALSE,FALSE
"B29",2,"B","29","R","29","2","9",FALSE,FALSE
"B30",2,"B","30","R","30","3","0",FALSE,FALSE
"B40",11,"B","40","R","40","4","0",FALSE,TRUE
"B41",11,"B","41","R","41","4","1",FALSE,TRUE
"B42",11,"B","42","R","42","4","2",FALSE,TRUE
"B43",11,"B","43","R","43","4","3",FALSE,TRUE
"B50",11,"B","50","R","50","5","0",FALSE,TRUE
"B60",2,"B","60","R","60","6","0",FALSE,FALSE
"B70",2,"B","70","R","70","7","0",FALSE,FALSE
"B80",2,"B","80","R","80","8","0",FALSE,FALSE
"B8040",2,"B","80","R","80","8","0",FALSE,FALSE
"B8043",2,"B","80","R","80","8","0",FALSE,FALSE
"B82",2,"B","82","R","82","8","2",FALSE,FALSE
"B83",2,"B","83","R","83","8","3",FALSE,FALSE
"B84",2,"B","84","R","84","8","4",FALSE,FALSE
"B8443",2,"B","84","R","84","8","4",FALSE,FALSE
"B8450",2,"B","84","R","84","8","4",FALSE,FALSE
"B90",2,"B","90","R","90","9","0",FALSE,FALSE
"B92",2,"B","92","R","92","9","2",FALSE,FALSE
"B94",2,"B","94","R","94","9","4",FALSE,FALSE
"B99",2,"B","99","R","99","9","9",FALSE,FALSE
"C01",3,"C","01","S","01","0","1",FALSE,FALSE
"C0120",3,"C","01","S","20","2","0",FALSE,FALSE
"C0130",3,"C","01","S","30","3","0",FALSE,FALSE
"C0132",3,"C","01","S","32","3","2",FALSE,FALSE
"C0135",3,"C","01","S","35","3","5",FALSE,FALSE
"C0150",3,"C","01","S","50","5","0",FALSE,FALSE
"C0160",3,"C","01","S","60","6","0",FALSE,FALSE
"C02",3,"C","02","S","02","0","2",FALSE,FALSE
"C0220",3,"C","02","S","20","2","0",FALSE,FALSE
"C0230",3,"C","02","S","30","3","0",FALSE,FALSE
"C0232",3,"C","02","S","32","3","2",FALSE,FALSE
"C0260",3,"C","02","S","60","6","0",FALSE,FALSE
"C03",3,"C","03","S","03","0","3",FALSE,FALSE
"C0320",3,"C","03","S","20","2","0",FALSE,FALSE
"C0330",3,"C","03","S","30","3","0",FALSE,FALSE
"C0332",3,"C","03","S","32","3","2",FALSE,FALSE
"C0336",3,"C","03","S","36","3","6",FALSE,FALSE
"C0340",3,"C","03","S","40","4","0",FALSE,FALSE
"C0360",3,"C","03","S","60","6","0",FALSE,FALSE
"C05",3,"C","05","S","05","0","5",FALSE,FALSE
"C0520",3,"C","05","S","20","2","0",FALSE,FALSE
"C0530",3,"C","05","S","30","3","0",FALSE,FALSE
"C0535",3,"C","05","S","35","3","5",FALSE,FALSE
"C11",3,"C","11","S","11","0","1",FALSE,FALSE
"C1120",3,"C","11","S","20","2","0",FALSE,FALSE
"C1130",3,"C","11","S","30","3","0",FALSE,FALSE
"C1132",3,"C","11","S","32","3","2",FALSE,FALSE
"C1140",3,"C","11","S","40","4","0",FALSE,FALSE
"C1142",3,"C","11","S","42","4","2",FALSE,FALSE
"C1150",3,"C","11","S","50","5","0",FALSE,FALSE
"C12",3,"C","12","S","12","0","2",FALSE,FALSE
"C1230",3,"C","12","S","30","3","0",FALSE,FALSE
"C1235",3,"C","12","S","35","3","5",FALSE,FALSE
"C1236",3,"C","12","S","36","3","6",FALSE,FALSE
"C19",3,"C","19","S","19","0","9",FALSE,FALSE
"C20",3,"C","20","R","20","2","0",FALSE,FALSE
"C27",3,"C","27","R","27","2","7",FALSE,FALSE
"C30",3,"C","30","R","30","3","0",FALSE,FALSE
"C32",3,"C","32","R","32","3","2",FALSE,FALSE
"C34",3,"C","34","R","34","3","4",FALSE,FALSE
"C35",3,"C","35","R","35","3","5",FALSE,FALSE
"C36",3,"C","36","R","36","3","6",FALSE,FALSE
"C40",3,"C","40","R","40","4","0",FALSE,FALSE
"C41",3,"C","41","R","41","4","1",FALSE,FALSE
"C42",3,"C","42","R","42","4","2",FALSE,FALSE
"C50",3,"C","50","R","50","5","0",FALSE,FALSE
"C60",3,"C","60","R","60","6","0",FALSE,FALSE
"C99",3,"C","99","R","99","9","9",FALSE,FALSE
"D01",3,"D","01","S","01","0","1",FALSE,FALSE
"D0120",3,"D","01","S","20","2","0",FALSE,FALSE
"D0130",3,"D","01","S","30","3","0",FALSE,FALSE
"D02",3,"D","02","S","02","0","2",FALSE,FALSE
"D0230",3,"D","02","S","30","3","0",FALSE,FALSE
"D0250",3,"D","02","S","50","5","0",FALSE,FALSE
"D03",3,"D","03","S","03","0","3",FALSE,FALSE
"D0330",3,"D","03","S","30","3","0",FALSE,FALSE
"D0340",3,"D","03","S","40","4","0",FALSE,FALSE
"D05",3,"D","05","S","05","0","5",FALSE,FALSE
"D0530",3,"D","05","S","30","3","0",FALSE,FALSE
"D11",3,"D","11","S","11","0","1",FALSE,FALSE
"D1120",3,"D","11","S","20","2","0",FALSE,FALSE
"D1130",3,"D","11","S","30","3","0",FALSE,FALSE
"D1131",3,"D","11","S","31","3","1",FALSE,FALSE
"D1150",3,"D","11","S","50","5","0",FALSE,FALSE
"D12",3,"D","12","S","12","0","2",FALSE,FALSE
"D1230",3,"D","12","S","30","3","0",FALSE,FALSE
"D1240",3,"D","12","S","40","4","0",FALSE,FALSE
"D19",3,"D","19","S","19","0","9",FALSE,FALSE
"D20",3,"D","20","R","20","2","0",FALSE,FALSE
"D30",3,"D","30","R","30","3","0",FALSE,FALSE
"D31",3,"D","31","R","31","3","1",FALSE,FALSE
"D32",3,"D","32","R","32","3","2",FALSE,FALSE
"D33",3,"D","33","R","33","3","3",FALSE,FALSE
"D34",3,"D","34","R","34","3","4",FALSE,FALSE
"D40",3,"D","40","R","40","4","0",FALSE,FALSE
"D50",3,"D","50","R","50","5","0",FALSE,FALSE
"D60",3,"D","60","R","60","6","0",FALSE,FALSE
"D61",3,"D","61","R","61","6","1",FALSE,FALSE
"D99",3,"D","99","R","99","9","9",FALSE,FALSE
"E01",4,"E","01","S","01","0","1",FALSE,FALSE
"E0121",12,"E","01","S","21","2","1",TRUE,FALSE
"E0122",12,"E","01","S","22","2","2",TRUE,FALSE
"E0131",4,"E","01","S","31","3","1",FALSE,FALSE
"E0132",4,"E","01","S","32","3","2",FALSE,FALSE
"E0170",4,"E","01","S","70","7","0",FALSE,FALSE
"E02",4,"E","02","S","02","0","2",FALSE,FALSE
"E0220",12,"E","02","S","20","2","0",TRUE,FALSE
"E0221",12,"E","02","S","21","2","1",TRUE,FALSE
"E0222",12,"E","02","S","22","2","2",TRUE,FALSE
"E0262",4,"E","02","S","62","6","2",FALSE,FALSE
"E0290",4,"E","02","S","90","9","0",FALSE,FALSE
"E0292",4,"E","02","S","92","9","2",FALSE,FALSE
"E03",4,"E","03","S","03","0","3",FALSE,FALSE
"E0321",12,"E","03","S","21","2","1",TRUE,FALSE
"E0322",12,"E","03","S","22","2","2",TRUE,FALSE
"E0365",4,"E","03","S","65","6","5",FALSE,FALSE
"E0380",4,"E","03","S","80","8","0",FALSE,FALSE
"E0390",4,"E","03","S","90","9","0",FALSE,FALSE
"E0392",4,"E","03","S","92","9","2",FALSE,FALSE
"E05",4,"E","05","S","05","0","5",FALSE,FALSE
"E0520",12,"E","05","S","20","2","0",TRUE,FALSE
"E0522",12,"E","05","S","22","2","2",TRUE,FALSE
"E0531",4,"E","05","S","31","3","1",FALSE,FALSE
"E0532",4,"E","05","S","32","3","2",FALSE,FALSE
"E0570",4,"E","05","S","70","7","0",FALSE,FALSE
"E11",4,"E","11","S","11","0","1",FALSE,FALSE
"E1120",12,"E","11","S","20","2","0",TRUE,FALSE
"E1121",12,"E","11","S","21","2","1",TRUE,FALSE
"E1122",12,"E","11","S","22","2","2",TRUE,FALSE
"E1131",4,"E","11","S","31","3","1",FALSE,FALSE
"E1132",4,"E","11","S","32","3","2",FALSE,FALSE
"E1150",4,"E","11","S","50","5","0",FALSE,FALSE
"E1170",4,"E","11","S","70","7","0",FALSE,FALSE
"E1180",4,"E","11","S","80","8","0",FALSE,FALSE
"E1186",4,"E","11","S","86","8","6",FALSE,FALSE
"E1190",4,"E","11","S","90","9","0",FALSE,FALSE
"E1191",4,"E","11","S","91","9","1",FALSE,FALSE
"E12",4,"E","12","S","12","0","2",FALSE,FALSE
"E1220",12,"E","12","S","20","2","0",TRUE,FALSE
"E1222",12,"E","12","S","22","2","2",TRUE,FALSE
"E1232",4,"E","12","S","32","3","2",FALSE,FALSE
"E1270",4,"E","12","S","70","7","0",FALSE,FALSE
"E1286",4,"E","12","S","86","8","6",FALSE,FALSE
"E1290",4,"E","12","S","90","9","0",FALSE,FALSE
"E1291",4,"E","12","S","91","9","1",FALSE,FALSE
"E19",4,"E","19","S","19","0","9",FALSE,FALSE
"E1920",12,"E","19","S","20","2","0",TRUE,FALSE
"E1921",12,"E","19","S","21","2","1",TRUE,FALSE
"E1922",12,"E","19","S","22","2","2",TRUE,FALSE
"E1931",4,"E","19","S","31","3","1",FALSE,FALSE
"E1970",4,"E","19","S","70","7","0",FALSE,FALSE
"E20",12,"E","20","R","20","2","0",TRUE,FALSE
"E21",12,"E","21","R","21","2","1",TRUE,FALSE
"E22",12,"E","22","R","22","2","2",TRUE,FALSE
"E24",12,"E","24","R","24","2","4",TRUE,FALSE
"E30",4,"E","30","R","30","3","0",FALSE,FALSE
"E31",4,"E","31","R","31","3","1",FALSE,FALSE
"E32",4,"E","32","R","32","3","2",FALSE,FALSE
"E40",4,"E","40","R","40","4","0",FALSE,FALSE
"E42",4,"E","42","R","42","4","2",FALSE,FALSE
"E50",4,"E","50","R","50","5","0",FALSE,FALSE
"E60",4,"E","60","R","60","6","0",FALSE,FALSE
"E61",4,"E","61","R","61","6","1",FALSE,FALSE
"E62",4,"E","62","R","62","6","2",FALSE,FALSE
"E65",4,"E","65","R","65","6","5",FALSE,FALSE
"E70",4,"E","70","R","70","7","0",FALSE,FALSE
"E80",4,"E","80","R","80","8","0",FALSE,FALSE
"E86",4,"E","86","R","86","8","6",FALSE,FALSE
"E90",4,"E","90","R","90","9","0",FALSE,FALSE
"E91",4,"E","91","R","91","9","1",FALSE,FALSE
"E92",4,"E","92","R","92","9","2",FALSE,FALSE
"E99",4,"E","99","R","99","9","9",FALSE,FALSE
"F01",4,"F","01","S","01","0","1",FALSE,FALSE
"F0120",4,"F","01","S","20","2","0",FALSE,FALSE
"F0121",4,"F","01","S","21","2","1",FALSE,FALSE
"F0132",4,"F","01","S","32","3","2",FALSE,FALSE
"F0133",4,"F","01","S","33","3","3",FALSE,FALSE
"F0142",4,"F","01","S","42","4","2",FALSE,FALSE
"F0153",4,"F","01","S","53","5","3",FALSE,FALSE
"F0180",4,"F","01","S","80","8","0",FALSE,FALSE
"F02",4,"F","02","S","02","0","2",FALSE,FALSE
"F0220",4,"F","02","S","20","2","0",FALSE,FALSE
"F03",4,"F","03","S","03","0","3",FALSE,FALSE
"F0320",4,"F","03","S","20","2","0",FALSE,FALSE
"F0330",4,"F","03","S","30","3","0",FALSE,FALSE
"F0332",4,"F","03","S","32","3","2",FALSE,FALSE
"F0333",4,"F","03","S","33","3","3",FALSE,FALSE
"F0380",4,"F","03","S","80","8","0",FALSE,FALSE
"F05",4,"F","05","S","05","0","5",FALSE,FALSE
